A,171889,test,124,6,9,6 5 4 3 2 3 4 5 6 7 8 9,12,11188 371 374 280 428 367 299 202 337 393 307 299 397 348 224 1063,39 39 38 38 38 38 40 40 40 40 37 37 37 38 38 32,1 3 4 5 7 8 9 11 12 14 15,16877,1551500805.68,Fri Mar 01 2019 23:26:45 GMT-0500 (Eastern Standard Time)
A,171889,test,125,8,7,8 7,2,8292 208 155 449,40 40 40 32,1,9104,1551500820.791,Fri Mar 01 2019 23:27:00 GMT-0500 (Eastern Standard Time)
A,171889,test,126,10,7,10 9 8 7,4,145 247 180 461,40 40 40 32,1 2 3,1033,1551500827.83,Fri Mar 01 2019 23:27:07 GMT-0500 (Eastern Standard Time)
A,171889,test,127,4,6,4 5 6,3,234 468 405 486 730 423 674,17 37 17 37 40 37 32,5 6,3420,1551500837.256,Fri Mar 01 2019 23:27:17 GMT-0500 (Eastern Standard Time)
A,171889,test,128,10,7,10 9 8 7,4,496 227 204 697,40 40 40 32,1 2 3,1624,1551500844.887,Fri Mar 01 2019 23:27:24 GMT-0500 (Eastern Standard Time)
A,171889,test,129,10,7,10 9 8 7,4,278 205 174 766,40 40 40 32,1 2 3,1423,1551500852.315,Fri Mar 01 2019 23:27:32 GMT-0500 (Eastern Standard Time)
A,171889,test,130,8,6,8 9 10 9 8 7 6,7,477 361 236 1248 322 326 627 773,39 38 38 40 40 40 39 32,2 3 4 5 6 7,4370,1551500862.692,Fri Mar 01 2019 23:27:42 GMT-0500 (Eastern Standard Time)
A,171889,test,131,4,6,4 5 6,3,1851 351 360 750,40 40 37 32,1 3,3312,1551500872.01,Fri Mar 01 2019 23:27:52 GMT-0500 (Eastern Standard Time)
A,171889,test,132,3,6,3 4 5 6,4,181 480 1000 655,40 40 37 32,1 2 3,2316,1551500880.331,Fri Mar 01 2019 23:28:00 GMT-0500 (Eastern Standard Time)
A,171889,test,133,1,3,1 2 3,3,299 244 419,39 40 32,1 2,962,1551500887.299,Fri Mar 01 2019 23:28:07 GMT-0500 (Eastern Standard Time)
A,171889,test,134,1,3,1 2 1 10 9 8 7 6 5 4 3 2 3,13,942 333 302 404 294 439 428 357 386 355 226 359 338 322 472 341 339 760,40 39 39 37 37 40 40 40 40 39 39 39 39 38 38 38 40 32,2 4 5 6 7 8 10 11 14 15 16 17,7397,1551500900.701,Fri Mar 01 2019 23:28:20 GMT-0500 (Eastern Standard Time)
A,171889,test,135,1,3,1 2 3,3,10788 379 811,39 40 32,1 2,11978,1551500918.686,Fri Mar 01 2019 23:28:38 GMT-0500 (Eastern Standard Time)
A,171889,test,136,4,6,4 5 6,3,299 341 188 434,37 40 37 32,2 3,1262,1551500925.958,Fri Mar 01 2019 23:28:45 GMT-0500 (Eastern Standard Time)
A,171889,test,137,3,10,3 2 1 10,4,328 338 1068 271 747,38 38 37 37 32,1 3 4,2752,1551500934.718,Fri Mar 01 2019 23:28:54 GMT-0500 (Eastern Standard Time)
A,171889,test,138,4,6,4 5 6,3,482 364 507,40 37 32,1 2,1353,1551500942.077,Fri Mar 01 2019 23:29:02 GMT-0500 (Eastern Standard Time)
A,171889,test,139,4,6,4 5 6,3,365 251 353,40 37 32,1 2,969,1551500949.051,Fri Mar 01 2019 23:29:09 GMT-0500 (Eastern Standard Time)
A,171889,test,140,10,7,10 9 8 7,4,264 222 171 416,40 40 40 32,1 2 3,1073,1551500956.129,Fri Mar 01 2019 23:29:16 GMT-0500 (Eastern Standard Time)
A,171889,test,141,10,7,10 9 8 7,4,182 199 358 415,40 40 40 32,1 2 3,1154,1551500963.29,Fri Mar 01 2019 23:29:23 GMT-0500 (Eastern Standard Time)
A,171889,test,142,10,7,10 9 8 7,4,162 199 178 448,40 40 40 32,1 2 3,987,1551500970.283,Fri Mar 01 2019 23:29:30 GMT-0500 (Eastern Standard Time)
A,171889,test,143,6,1,6 5 4 3 2 1 10 1,8,400 343 479 310 338 328 337 277 352 371,39 39 38 38 38 38 37 37 39 32,1 3 4 5 7 8 9,3535,1551500979.824,Fri Mar 01 2019 23:29:39 GMT-0500 (Eastern Standard Time)
