Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 182857 , training , 2 , 4 , 2 3 4 , 3 , 4369 1103 1161 , 6631
Group A , 182857 , training , 4 , 6 , 4 5 6 , 3 , 4848 1039 1177 , 7064
Group A , 182857 , training , 4 , 6 , 4 5 6 , 3 , 4592 1047 1176 , 6816
Group A , 182857 , training , 4 , 5 , 4 5 , 2 , 4722 1199 , 5920
Group A , 182857 , training , 2 , 4 , 2 3 4 , 3 , 4696 1144 1112 , 6952
Group A , 182857 , training , 2 , 4 , 2 3 4 , 3 , 4609 1129 1141 , 6881
Group A , 182857 , training , 4 , 6 , 4 5 6 , 3 , 4825 1080 1128 , 7033
Group A , 182857 , training , 4 , 6 , 4 5 6 , 3 , 4553 1111 1175 , 6839
Group A , 182857 , training , 2 , 4 , 2 3 4 , 3 , 4489 1040 1096 , 6624
Group A , 182857 , training , 2 , 4 , 2 3 4 , 3 , 4601 1054 1152 , 6807
Group A , 182857 , training , 2 , 4 , 2 3 4 , 3 , 4617 1120 1112 , 6849
Group A , 182857 , training , 2 , 4 , 2 3 4 , 3 , 5329 1158 1202 , 7689
Group A , 182857 , training , 2 , 4 , 2 3 4 , 3 , 4719 1168 1176 , 7063
Group A , 182857 , training , 2 , 5 , 2 1 7 6 5 , 5 , 4801 1280 1087 1104 1232 , 9504
Group A , 182857 , training , 4 , 6 , 4 5 6 , 3 , 4576 1472 1120 , 7168
Group A , 182857 , training , 4 , 6 , 4 5 6 , 3 , 4791 1145 1143 , 7079
Group A , 182857 , training , 4 , 6 , 4 5 6 , 3 , 4585 1097 1183 , 6865
Group A , 182857 , training , 4 , 6 , 4 5 6 , 3 , 4920 1103 1209 , 7232
Group A , 182857 , training , 2 , 4 , 2 3 4 , 3 , 4816 1145 1143 , 7105
Group A , 182857 , training , 4 , 6 , 4 5 6 , 3 , 5080 1153 1399 , 7632
Group A , 182857 , training , 4 , 6 , 4 5 6 , 3 , 4649 1031 1072 , 6751
Group A , 182857 , training , 2 , 4 , 2 3 4 , 3 , 4816 1424 1128 , 7369
Group A , 182857 , training , 2 , 4 , 2 3 4 , 3 , 4632 1120 1136 , 6888
Group A , 182857 , training , 7 , 2 , 7 1 2 , 3 , 5880 1072 1161 , 8112
Group A , 182857 , training , 2 , 4 , 2 3 4 , 3 , 4606 1049 1080 , 6735
Group A , 182857 , training , 4 , 6 , 4 5 6 , 3 , 4617 1104 1144 , 6864
Group A , 182857 , training , 4 , 6 , 4 5 6 , 3 , 4679 1175 1161 , 7017
Group A , 182857 , test , 4 , 7 , 4 3 2 1 7 , 5 , 5201 1031 1064 1088 1161 , 9543
Group A , 182857 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4342 1394 1223 1 1199 0 930 1017 1133 , 11241
Group A , 182857 , test , 6 , 2 , 6 7 1 2 , 4 , 4744 1128 1368 1217 , 8455
Group A , 182857 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4815 1089 1113 1182 1192 , 9391
Group A , 182857 , test , 2 , 6 , 2 1 7 6 , 4 , 5001 1111 1073 1208 , 8394
Group A , 182857 , test , 4 , 7 , 4 5 6 7 , 4 , 5015 1424 1473 1264 , 9176
Group A , 182857 , test , 7 , 4 , 7 6 5 4 , 4 , 5552 1239 1400 1256 , 9447
Group A , 182857 , test , 2 , 6 , 2 1 7 6 , 4 , 4664 1128 1114 1206 , 8112
Group A , 182857 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5098 1118 1056 1056 1161 , 9489
Group A , 182857 , test , 4 , 7 , 4 5 6 7 , 4 , 4870 1121 1145 1239 , 8375
Group A , 182857 , test , 6 , 2 , 6 7 1 2 , 4 , 4692 1108 1104 1216 , 8119
Group A , 182857 , test , 2 , 6 , 2 1 7 6 , 4 , 4623 1144 1130 1206 , 8104
Group A , 182857 , test , 4 , 7 , 4 3 2 1 7 , 5 , 6129 1368 1103 1122 1150 , 10873
Group A , 182857 , test , 7 , 4 , 7 6 5 4 , 4 , 4873 1112 1088 1224 , 8295
Group A , 182857 , test , 6 , 2 , 6 7 1 2 , 4 , 4656 1160 1105 1191 , 8113
Group A , 182857 , test , 7 , 4 , 7 6 5 4 , 4 , 4943 1130 1223 1232 , 8528
Group A , 182857 , test , 6 , 2 , 6 7 1 2 , 4 , 6904 1049 1055 1120 , 10127
Group A , 182857 , test , 4 , 7 , 4 5 6 7 , 4 , 4608 1023 1120 1145 , 7898
Group A , 182857 , test , 2 , 6 , 2 1 7 6 , 4 , 4714 1359 1119 1209 , 8399
Group A , 182857 , test , 4 , 7 , 4 5 6 7 , 4 , 4655 1168 1168 1184 , 8176
