Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 164472 , training , 2 , 6 , 2 3 4 5 6 , 5 , 6984 1689 1919 1447 1601 , 13639
Group B , 164472 , training , 5 , 4 , 5 6 7 1 2 3 4 , 7 , 4936 1375 1376 1424 1399 1417 1473 , 13401
Group B , 164472 , training , 2 , 5 , 2 3 4 5 , 4 , 4847 1495 2465 1688 , 10495
Group B , 164472 , training , 4 , 2 , 4 5 6 7 1 2 , 6 , 5161 1471 1336 1360 1416 1440 , 12184
Group B , 164472 , training , 4 , 7 , 4 5 6 7 , 4 , 4640 1791 1768 1656 , 9856
Group B , 164472 , training , 7 , 5 , 7 1 2 3 4 5 , 6 , 4953 1502 1506 1423 1512 1465 , 12361
Group B , 164472 , training , 3 , 2 , 3 4 5 6 7 1 2 , 7 , 4888 1423 1672 1584 1448 1384 1433 , 13831
Group B , 164472 , training , 4 , 1 , 4 5 6 7 1 , 5 , 4880 1494 1483 1374 1512 , 10744
Group B , 164472 , training , 2 , 4 , 2 3 4 , 3 , 4993 1631 1554 , 8178
Group B , 164472 , training , 3 , 4 , 3 4 , 2 , 4646 1384 , 6029
Group B , 164472 , training , 1 , 4 , 1 2 3 4 , 4 , 4728 1504 1431 1584 , 9249
Group B , 164472 , training , 6 , 3 , 6 7 1 2 3 , 5 , 4745 1544 2224 1672 1640 , 11823
Group B , 164472 , training , 2 , 5 , 2 3 4 5 , 4 , 4880 1703 1648 1473 , 9704
Group B , 164472 , training , 4 , 6 , 4 5 6 , 3 , 5592 1688 2535 , 9815
Group B , 164472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4953 1576 1359 1376 1560 , 10824
Group B , 164472 , test , 4 , 7 , 4 5 6 7 , 4 , 4680 1537 1783 1464 , 9465
Group B , 164472 , test , 6 , 2 , 6 7 1 2 , 4 , 4977 1455 1304 1576 , 9311
Group B , 164472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4936 1424 1456 1321 1439 , 10577
Group B , 164472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4672 1388 1356 1328 1584 , 10328
Group B , 164472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4868 1412 1304 1361 1582 , 10526
Group B , 164472 , test , 6 , 2 , 6 7 1 2 , 4 , 4624 1432 1488 1513 , 9057
Group B , 164472 , test , 4 , 7 , 4 5 6 7 , 4 , 5735 1481 1599 1401 , 10216
Group B , 164472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5607 1392 1352 1392 1665 , 11409
Group B , 164472 , test , 4 , 7 , 4 5 6 7 , 4 , 5295 1368 1432 1328 , 9422
Group B , 164472 , test , 6 , 2 , 6 7 1 2 , 4 , 4737 1447 1321 1343 , 8848
Group B , 164472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4865 1320 1366 1424 1458 , 10435
Group B , 164472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4807 1593 1263 1416 1504 , 10581
Group B , 164472 , test , 4 , 7 , 4 5 6 7 , 4 , 5425 1450 1421 1512 , 9809
Group B , 164472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4937 1319 1282 1270 1416 , 10225
Group B , 164472 , test , 6 , 2 , 6 7 1 2 , 4 , 4745 1319 1384 1328 , 8776
Group B , 164472 , test , 4 , 7 , 4 5 6 7 , 4 , 4384 1833 1619 1805 , 9640
Group B , 164472 , test , 7 , 4 , 7 6 5 4 , 4 , 4824 2135 1345 1384 , 9686
Group B , 164472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4920 1502 1409 1506 1494 , 10833
Group B , 164472 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4976 1521 2486 1513 1511 , 12007

Group B , 164472 , training , 6 , 1 , 6 7 1 , 3 , 13265 2304 1847 , 17416
Group B , 164472 , training , 6 , 3 , 6 7 1 2 3 , 5 , 4689 1335 1832 1416 1984 , 11256
Group B , 164472 , training , 3 , 5 , 3 4 5 , 3 , 5033 1 1559 1959 2152 , 10704
Group B , 164472 , training , 5 , 7 , 5 6 7 , 3 , 4929 1927 2001 , 8857
Group B , 164472 , training , 5 , 7 , 5 6 7 , 3 , 5199 1553 1759 , 8511
Group B , 164472 , training , 2 , 1 , 2 3 4 5 6 7 1 , 7 , 5128 1496 1944 1696 1251 1581 1560 , 14656
Group B , 164472 , training , 7 , 5 , 7 6 5 , 3 , 4680 1479 1521 , 7678
Group B , 164472 , training , 1 , 3 , 1 7 6 5 4 3 , 6 , 4752 1464 1224 1255 1664 1480 , 11841
Group B , 164472 , training , 6 , 4 , 6 7 1 2 3 4 , 6 , 4696 1484 1333 1359 1537 1368 , 11777
Group B , 164472 , training , 6 , 7 , 6 5 4 3 2 1 7 , 7 , 4880 1616 1399 1360 1536 1384 1632 , 13806
Group B , 164472 , training , 7 , 2 , 7 1 2 , 3 , 5041 1567 1577 , 8185
Group B , 164472 , training , 2 , 6 , 2 3 4 5 6 , 5 , 4663 1264 1192 1296 1328 , 9744
Group B , 164472 , training , 4 , 5 , 4 5 , 2 , 4801 1591 , 6391
Group B , 164472 , training , 6 , 1 , 6 7 1 , 3 , 5338 1517 1433 , 8289
Group B , 164472 , training , 6 , 1 , 6 5 4 5 6 7 1 , 7 , 4704 1320 2489 1479 2479 1256 1544 , 15272
Group B , 164472 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 5897 1984 1440 1488 1671 1481 , 13960
Group B , 164472 , training , 5 , 6 , 5 4 3 2 1 7 6 , 7 , 4712 1511 1345 1295 1409 1400 1487 , 13160
Group B , 164472 , training , 2 , 7 , 2 3 4 5 6 7 , 6 , 5105 1511 1218 1473 1206 1688 , 12199
Group B , 164472 , training , 1 , 3 , 1 7 6 5 4 3 , 6 , 5727 1320 1304 1760 1224 1480 , 12817
Group B , 164472 , training , 2 , 7 , 2 3 4 5 6 7 , 6 , 4441 1455 1952 1408 1391 1657 , 12304
Group B , 164472 , training , 1 , 2 , 1 2 , 2 , 4945 1577 , 6520
Group B , 164472 , training , 2 , 4 , 2 3 4 , 3 , 4669 2017 1536 , 8223
Group B , 164472 , training , 5 , 6 , 5 6 , 2 , 4849 1663 , 6512
Group B , 164472 , training , 7 , 3 , 7 6 5 4 3 , 5 , 4720 1360 1544 1297 1382 , 10304
Group B , 164472 , training , 6 , 3 , 6 7 1 2 3 , 5 , 4769 1360 1247 1276 1405 , 10055
Group B , 164472 , training , 1 , 2 , 1 7 6 5 4 3 2 , 7 , 5759 1680 2337 1936 1429 1355 1495 , 15991
Group B , 164472 , training , 7 , 2 , 7 1 2 , 3 , 5234 1559 1703 , 8497
Group B , 164472 , training , 2 , 7 , 2 1 2 3 4 5 6 7 , 8 , 4816 1608 1337 2247 1985 1519 2280 2073 , 17866
Group B , 164472 , training , 6 , 2 , 6 7 1 2 , 4 , 4839 2080 1576 1881 , 10374
Group B , 164472 , training , 3 , 2 , 3 4 5 6 7 1 2 , 7 , 4958 1536 1347 1446 1365 2092 1791 , 14536
Group B , 164472 , training , 6 , 5 , 6 7 1 2 3 4 5 , 7 , 4640 1664 1903 1430 2163 1511 1489 , 14800
Group B , 164472 , training , 5 , 7 , 5 6 7 , 3 , 4624 1519 1632 , 7774
Group B , 164472 , training , 5 , 6 , 5 4 3 2 1 7 6 , 7 , 5809 1376 1408 1327 1464 1224 1377 , 13986
Group B , 164472 , training , 6 , 1 , 6 7 1 , 3 , 5664 1432 1504 , 8599
Group B , 164472 , training , 7 , 4 , 7 6 5 4 , 4 , 5071 1352 1393 1560 , 9376
Group B , 164472 , test , 4 , 7 , 4 5 6 7 , 4 , 5800 1400 1176 1593 , 9967
Group B , 164472 , test , 7 , 4 , 7 6 5 4 , 4 , 6223 1232 1463 1530 , 10449
Group B , 164472 , test , 6 , 2 , 6 7 1 2 , 4 , 6174 1672 1338 1647 , 10832
Group B , 164472 , test , 2 , 6 , 2 1 7 6 , 4 , 4783 1378 1815 1592 , 9568
Group B , 164472 , test , 4 , 7 , 4 5 6 7 , 4 , 4776 1543 1920 1832 , 10070
Group B , 164472 , test , 7 , 4 , 7 6 5 4 , 4 , 6424 1240 1615 1472 , 10755
Group B , 164472 , test , 6 , 2 , 6 7 1 2 , 4 , 4753 1720 1311 1616 , 9398
Group B , 164472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4825 1455 1333 1716 1432 , 10759
Group B , 164472 , test , 4 , 7 , 4 5 6 7 , 4 , 4727 1465 1327 1664 , 9184
Group B , 164472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5025 1326 1961 1545 1567 , 11425
Group B , 164472 , test , 6 , 2 , 6 7 1 2 , 4 , 5832 1384 1281 1640 , 10136
Group B , 164472 , test , 6 , 2 , 6 7 1 2 , 4 , 5647 1375 1179 1710 , 9913
Group B , 164472 , test , 4 , 7 , 4 5 6 7 , 4 , 4864 1480 1721 1744 , 9806
Group B , 164472 , test , 7 , 4 , 7 6 5 4 , 4 , 4640 1333 1418 1480 , 8873
Group B , 164472 , test , 2 , 6 , 2 1 7 6 , 4 , 4824 1625 1607 2040 , 10096
Group B , 164472 , test , 6 , 2 , 6 7 1 2 , 4 , 5912 1473 1582 1585 , 10552
Group B , 164472 , test , 4 , 7 , 4 5 6 7 , 4 , 6624 1361 1218 1908 , 11110
Group B , 164472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 6112 1443 1910 1912 1447 , 12826
Group B , 164472 , test , 2 , 6 , 2 1 7 6 , 4 , 4770 1702 1328 1465 , 9263
Group B , 164472 , test , 7 , 4 , 7 6 5 4 , 4 , 4951 1355 1958 1567 , 9833
