Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 187298 , training , 3 , 7 , 3 4 3 2 1 7 , 6 , 6602 6485 5692 5832 5913 6064 , 36579
Group B , 187298 , training , 5 , 4 , 5 4 , 2 , 5640 5859 , 11499
Group B , 187298 , training , 3 , 7 , 3 4 5 6 7 , 5 , 6126 7186 5640 7298 6768 , 33031
Group B , 187298 , training , 4 , 1 , 4 5 6 7 1 , 5 , 5826 7475 8775 9170 8048 , 39284
Group B , 187298 , training , 2 , 4 , 2 3 4 , 3 , 5156 7282 7244 , 19686
Group B , 187298 , training , 4 , 1 , 4 3 2 1 , 4 , 6882 8297 6592 6610 , 28375
Group B , 187298 , training , 7 , 4 , 7 6 5 4 , 4 , 6156 9111 7311 7297 , 29877
Group B , 187298 , training , 3 , 1 , 3 2 1 , 3 , 5312 7703 7783 , 20794
Group B , 187298 , training , 7 , 2 , 7 1 2 , 3 , 6108 9219 7278 , 22609
Group B , 187298 , training , 7 , 1 , 7 6 5 4 3 2 1 , 7 , 6969 7971 8344 7404 7844 7378 8029 , 53939
Group B , 187298 , training , 3 , 5 , 3 2 1 7 6 5 , 6 , 5704 10829 8125 7795 8735 8079 , 49265
Group B , 187298 , training , 4 , 2 , 4 3 2 , 3 , 5422 9406 7516 , 22359
Group B , 187298 , training , 4 , 1 , 4 3 2 1 , 4 , 5485 8109 6641 7608 , 27827
Group B , 187298 , training , 1 , 2 , 1 2 , 2 , 4643 8939 , 13580
Group B , 187298 , test , 2 , 6 , 2 3 4 5 6 , 5 , 6123 8030 7636 8520 7751 , 38078
Group B , 187298 , test , 4 , 7 , 4 3 4 3 4 5 6 7 , 8 , 5891 7516 9483 7969 7736 8379 6796 7933 , 61687
Group B , 187298 , test , 6 , 2 , 6 7 1 2 , 4 , 5407 6794 7669 6536 , 26407
Group B , 187298 , test , 7 , 4 , 7 6 5 4 , 4 , 6125 7109 8000 7640 , 28873
Group B , 187298 , test , 2 , 6 , 2 1 7 6 , 4 , 5936 8051 6695 8208 , 28894
Group B , 187298 , test , 6 , 2 , 6 5 4 3 2 , 5 , 7094 7849 7942 7992 7539 , 38419
Group B , 187298 , test , 7 , 4 , 7 1 2 3 4 , 5 , 7803 7096 7823 7769 8032 , 38516
Group B , 187298 , test , 4 , 7 , 4 5 6 7 , 4 , 7358 7394 8342 7280 , 30375
Group B , 187298 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5250 7875 7719 5928 5010 , 31782
Group B , 187298 , test , 4 , 7 , 4 5 6 7 , 4 , 5234 5347 5630 5883 , 22093
Group B , 187298 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5500 8549 6545 6343 6469 , 33406
Group B , 187298 , test , 6 , 2 , 6 5 4 3 2 , 5 , 5203 9047 5423 5185 6094 , 30952
Group B , 187298 , test , 4 , 7 , 4 3 2 1 7 , 5 , 5361 7718 5865 7415 6643 , 33001
Group B , 187298 , test , 7 , 4 , 7 6 5 4 , 4 , 6507 5711 6344 5844 , 24406
Group B , 187298 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4905 6237 5309 6158 6094 , 28704
Group B , 187298 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4469 7703 6016 7744 7392 , 33330
Group B , 187298 , test , 2 , 6 , 2 1 7 6 , 4 , 4770 9249 6720 7437 , 28171
Group B , 187298 , test , 6 , 2 , 6 5 4 3 2 , 5 , 5031 5985 6188 5715 5049 , 27969
Group B , 187298 , test , 4 , 7 , 4 5 6 7 , 4 , 6469 5750 6859 8064 , 27140
Group B , 187298 , test , 7 , 4 , 7 6 5 4 , 4 , 6578 8311 6904 7026 , 28828

Group A , 187298 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 27632 9475 8789 8926 9014 8079 , 71908
Group A , 187298 , training , 2 , 4 , 2 3 4 , 3 , 10608 7943 7954 , 26515
Group A , 187298 , training , 2 , 4 , 2 3 4 , 3 , 4979 8907 7138 , 21014
Group A , 187298 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 10501 10501 7921 10080 10545 9283 , 58829
Group A , 187298 , training , 2 , 4 , 2 3 4 , 3 , 5702 8437 9329 , 23484
Group A , 187298 , training , 2 , 5 , 2 1 7 6 5 , 5 , 4634 8131 9983 10328 10204 8499 8196 , 59967
Group A , 187298 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 6478 7608 7883 9132 28220 8829 , 68142
Group A , 187298 , training , 1 , 3 , 1 7 6 5 4 3 , 6 , 5998 7939 8171 8220 6936 7088 , 44360
Group A , 187298 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5867 6296 5937 10172 7985 6328 , 42574
Group A , 187298 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 6078 6430 6732 6768 7195 6971 , 40177
Group A , 187298 , training , 4 , 6 , 4 5 6 , 3 , 8592 8499 7157 , 24248
Group A , 187298 , training , 4 , 6 , 4 5 6 , 3 , 14922 6395 8589 , 29908
Group A , 187298 , training , 2 , 4 , 2 3 4 , 3 , 6344 8249 7532 , 22124
Group A , 187298 , training , 2 , 4 , 2 3 4 , 3 , 6469 9749 7096 , 23311
Group A , 187298 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5983 8796 8782 7328 7188 6932 , 45017
Group A , 187298 , training , 6 , 4 , 6 5 4 , 3 , 7958 8016 6985 , 22953
Group A , 187298 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4687 7386 8990 8263 8064 9157 , 46547
Group A , 187298 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 11592 14504 9341 9093 7859 15391 , 67782
Group A , 187298 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 8313 9016 8688 8977 8163 7562 , 50718
Group A , 187298 , training , 3 , 4 , 3 4 , 2 , 7969 8266 , 16235
Group A , 187298 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 8609 15906 11828 10391 11235 7734 , 65702
Group A , 187298 , training , 4 , 1 , 4 3 2 1 , 4 , 9187 6766 10531 7688 , 34172
Group A , 187298 , training , 2 , 4 , 2 3 4 , 3 , 9986 7076 7250 , 24312
Group A , 187298 , training , 2 , 4 , 2 3 4 , 3 , 11312 13032 7470 , 31813
Group A , 187298 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5500 8639 8043 7880 8635 8805 , 47505
Group A , 187298 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5669 12343 8891 9407 11515 7671 , 55494
Group A , 187298 , training , 2 , 4 , 2 3 4 , 3 , 8672 9827 8220 7031 6109 , 39860
Group A , 187298 , training , 2 , 4 , 2 3 4 , 3 , 5266 7937 7470 , 20673
Group A , 187298 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 7409 10811 7530 9296 8239 9652 , 52937
Group A , 187298 , training , 2 , 4 , 2 3 4 , 3 , 9031 8109 9000 , 26140
Group A , 187298 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5300 9769 8657 7072 6874 7157 , 44829
Group A , 187298 , training , 2 , 4 , 2 3 4 , 3 , 4827 7346 5985 , 18156
Group A , 187298 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 6639 7952 8174 8647 7352 7124 , 45892
Group A , 187298 , training , 2 , 4 , 2 3 4 , 3 , 10876 7735 5656 , 24265
Group A , 187298 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 12126 7331 9026 6845 9157 6906 , 51394
Group A , 187298 , test , 6 , 2 , 6 5 4 3 2 , 5 , 5280 10986 11171 11359 8813 , 47605
Group A , 187298 , test , 2 , 6 , 2 3 4 5 6 , 5 , 7022 11212 9594 9750 6891 , 44469
Group A , 187298 , test , 4 , 7 , 4 3 2 1 7 , 5 , 5412 7401 7327 11001 11469 9172 10452 7203 8733 6938 7703 5968 , 98781
Group A , 187298 , test , 6 , 2 , 6 5 4 3 2 , 5 , 8938 7594 8470 6498 6269 , 37765
Group A , 187298 , test , 7 , 4 , 7 6 5 4 , 4 , 4576 9423 8594 8578 , 31173
Group A , 187298 , test , 4 , 7 , 4 3 2 1 7 , 5 , 8530 12905 11315 8249 8196 , 49202
Group A , 187298 , test , 2 , 6 , 2 3 4 5 6 , 5 , 9662 12361 7422 6483 6191 , 42110
Group A , 187298 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5934 8391 5751 7110 5654 , 32844
Group A , 187298 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4860 9594 8360 7249 8672 , 38736
Group A , 187298 , test , 6 , 2 , 6 5 4 3 2 , 5 , 5765 9953 9094 6439 5202 , 36461
Group A , 187298 , test , 7 , 4 , 7 6 5 4 , 4 , 5766 7876 5812 5891 , 25334
Group A , 187298 , test , 6 , 2 , 6 5 4 3 2 , 5 , 6641 9421 9297 9093 11813 , 46266
Group A , 187298 , test , 7 , 4 , 7 6 5 4 , 4 , 7469 12268 8232 8178 , 36158
Group A , 187298 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5072 9500 8958 5546 6464 , 35529
Group A , 187298 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4985 7016 5687 5699 6677 , 30062
Group A , 187298 , test , 7 , 4 , 7 6 5 4 , 4 , 5906 6827 6203 5925 , 24860
Group A , 187298 , test , 4 , 7 , 4 3 2 1 7 , 5 , 5406 6733 5859 5732 6253 , 29984
Group A , 187298 , test , 2 , 6 , 2 1 7 6 , 4 , 8376 9640 8858 8266 , 35142
Group A , 187298 , test , 6 , 2 , 6 5 4 3 2 , 5 , 6206 7546 6982 6148 6836 , 33716
Group A , 187298 , test , 4 , 7 , 4 3 2 1 7 , 5 , 6843 7142 6062 6703 6703 , 33454
