Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 147932 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4936 1529 1654 1944 1817 , 11879
Group B , 147932 , test , 6 , 2 , 6 7 1 2 , 4 , 4680 2007 1689 2007 , 10384
Group B , 147932 , test , 2 , 6 , 2 1 7 6 , 4 , 9489 1591 1528 1688 , 14297
Group B , 147932 , test , 7 , 4 , 7 6 5 4 , 4 , 4807 1786 1560 2327 , 10479
Group B , 147932 , test , 7 , 4 , 7 6 5 4 , 4 , 5224 2000 1592 1688 , 10504
Group B , 147932 , test , 4 , 7 , 4 3 2 1 7 , 5 , 7616 1623 1937 1528 1656 , 14359
Group B , 147932 , test , 2 , 6 , 2 1 7 6 , 4 , 4752 4039 4016 1759 , 14567
Group B , 147932 , test , 6 , 2 , 6 7 1 2 , 4 , 4929 1623 1670 1955 , 10177
Group B , 147932 , test , 4 , 7 , 4 5 6 7 , 4 , 9017 1720 4208 1688 , 16633
Group B , 147932 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4953 1607 2160 7872 1752 , 18343
Group B , 147932 , test , 2 , 6 , 2 1 7 6 , 4 , 5287 1655 1658 1639 , 10240
Group B , 147932 , test , 6 , 2 , 6 7 1 2 , 4 , 5616 1688 1537 1550 , 10391
Group B , 147932 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4816 2032 1549 1700 1880 , 11977
