Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4407 1024 1023 1024 1022 1729 , 10228
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5158 1022 1024 1022 1023 1831 , 11078
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4842 1019 1022 1024 1022 1711 , 10628
Group A , 172297 , training , 7 , 6 , 7 6 , 2 , 4712 1017 1699 1750 , 9185
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4770 1015 1022 1024 1023 1692 , 10548
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4817 1027 1023 1022 1025 1685 , 10606
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 6132 1027 1023 1023 1022 1737 , 11950
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4515 1006 1022 1022 1025 1713 , 10301
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4556 1027 1008 1023 1024 1868 , 10505
Group A , 172297 , training , 4 , 7 , 4 3 2 1 7 , 5 , 5860 1027 1023 1024 1702 , 10638
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4750 1028 1022 1025 1023 1807 , 10656
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4454 1028 1024 1023 1022 1733 , 10284
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4404 1028 1023 1023 1023 1796 , 10297
Group A , 172297 , test , 2 , 6 , 2 1 7 6 , 4 , 4644 1027 1024 1808 , 8503
Group A , 172297 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4515 1028 1024 1021 1820 , 9407
Group A , 172297 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4640 1028 1024 1023 1743 , 9458
Group A , 172297 , test , 7 , 4 , 7 6 5 4 , 4 , 4582 1028 1024 2262 722 , 9618
Group A , 172297 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4355 1028 1023 1022 1757 , 9184
Group A , 172297 , test , 2 , 6 , 2 1 7 6 , 4 , 5268 1027 1024 1765 , 9084
Group A , 172297 , test , 4 , 7 , 4 3 2 1 7 , 5 , 5718 1028 1023 1022 1830 , 10623
Group A , 172297 , test , 7 , 4 , 7 6 5 4 , 4 , 4593 1028 1022 1718 , 8359
Group A , 172297 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4478 1028 1023 1022 1751 , 9302
Group A , 172297 , test , 7 , 4 , 7 6 5 4 , 4 , 4561 1027 1022 1834 , 8446
Group A , 172297 , test , 2 , 6 , 2 1 7 6 , 4 , 5006 1027 1023 1816 , 8871
Group A , 172297 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4326 1026 1023 1023 1932 , 9329
Group A , 172297 , test , 7 , 4 , 7 6 5 4 , 4 , 4604 1027 1024 1918 , 8575
Group A , 172297 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4580 1029 1023 1023 1874 , 9528
Group A , 172297 , test , 2 , 6 , 2 1 7 6 , 4 , 4630 1025 1023 2124 , 8802
Group A , 172297 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4541 1113 1022 1025 2258 , 9959
Group A , 172297 , test , 4 , 7 , 4 3 2 1 7 , 5 , 7682 1028 1023 1022 1875 , 12631
Group A , 172297 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4740 1026 1025 1023 1841 , 9654
Group A , 172297 , test , 7 , 4 , 7 6 5 4 , 4 , 4481 1027 1023 1845 , 8377
Group A , 172297 , test , 2 , 6 , 2 1 7 6 , 4 , 4597 1030 1023 1873 , 8521

Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 10638 1025 1023 1023 1023 1817 , 16549
Group A , 172297 , training , 7 , 1 , 7 6 5 4 3 2 1 , 7 , 4401 1026 1022 1024 1022 1023 1816 , 11334
Group A , 172297 , training , 7 , 6 , 7 6 , 2 , 4572 1746 , 6319
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4814 1029 1022 1023 1024 1730 , 10643
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4777 1035 1020 1023 1023 1792 , 10669
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5760 1028 1023 1024 1023 1845 , 11704
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4872 1026 1023 1024 1023 1837 , 10805
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4650 1025 1025 1022 1022 1770 , 10513
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4548 1025 1023 1024 1022 1761 , 10403
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4517 1027 1022 1023 1023 1725 , 10336
Group A , 172297 , training , 5 , 6 , 5 4 3 2 1 7 6 , 7 , 4690 1026 1024 1024 1022 1023 1737 , 11547
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4769 1025 1023 1023 1023 1735 , 10597
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4667 1021 1022 1025 1022 1791 , 10549
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4570 1027 1024 1023 1023 1679 , 10347
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4548 1026 1022 1023 1025 1730 , 10372
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4729 1028 1021 1025 1022 1717 , 10542
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4531 1023 1025 1022 1024 1717 , 10343
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4328 1025 1023 1024 1024 1742 , 10166
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4708 1026 1023 1022 1025 1744 , 10547
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4614 1029 1022 1022 1024 1735 , 10447
Group A , 172297 , training , 1 , 7 , 1 7 , 2 , 4516 1631 , 6147
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4584 1029 1023 1023 1024 1743 , 10426
Group A , 172297 , training , 3 , 4 , 3 2 1 7 6 5 4 , 7 , 4513 1022 1024 1023 1023 1022 1779 , 11407
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 6000 1029 1023 1023 1022 1832 , 11928
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4325 1022 1460 1027 1023 1809 , 10666
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4935 1028 1022 1023 1024 1840 , 10874
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4499 1027 1024 1022 1023 1773 , 10365
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4372 1028 1025 1022 1021 1716 , 10184
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 12701 1027 1023 1025 1021 1690 , 18488
Group A , 172297 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4596 1026 1024 1022 1024 1858 , 10551
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4565 1026 1023 1024 1022 1603 , 10261
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 5442 1026 1024 1022 1023 1645 , 11183
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 9268 1025 1024 1023 1022 1697 , 15059
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4620 1025 1024 1022 1025 1644 , 10360
Group A , 172297 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4399 1025 1005 1022 1023 1716 , 10190
Group A , 172297 , test , 6 , 2 , 6 5 4 3 2 , 5 , 5087 1025 1024 1022 2034 , 10193
Group A , 172297 , test , 2 , 6 , 2 1 7 6 , 4 , 10767 1024 1023 1740 , 14554
Group A , 172297 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4318 1022 1021 1024 1778 , 9162
Group A , 172297 , test , 7 , 4 , 7 6 5 4 , 4 , 4473 1029 1022 1661 , 8186
Group A , 172297 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4769 1028 1023 1023 1779 , 9622
Group A , 172297 , test , 2 , 6 , 2 1 7 6 , 4 , 10093 1025 1024 1654 , 13796
Group A , 172297 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4593 1028 1023 1023 2037 , 9704
Group A , 172297 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4768 1027 1024 1022 1734 , 9574
Group A , 172297 , test , 7 , 4 , 7 6 5 4 , 4 , 4548 1029 1022 1789 , 8389
Group A , 172297 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4581 1027 1023 1024 1868 , 9522
Group A , 172297 , test , 2 , 6 , 2 1 7 6 , 4 , 4362 1029 1024 1734 , 8148
Group A , 172297 , test , 2 , 6 , 2 1 7 6 , 4 , 4459 1027 1024 1781 , 8292
Group A , 172297 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4641 1027 1024 1023 1826 , 9540
Group A , 172297 , test , 7 , 4 , 7 6 5 4 , 4 , 4607 1028 1022 1852 , 8510
Group A , 172297 , test , 6 , 2 , 6 5 4 3 2 , 5 , 14149 1026 1023 1023 1729 , 18950
Group A , 172297 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4597 1029 1022 1022 1788 , 9458
Group A , 172297 , test , 7 , 4 , 7 6 5 4 , 4 , 4573 1028 1024 1806 , 8431
Group A , 172297 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4656 1027 1023 1019 2088 , 9814
Group A , 172297 , test , 2 , 6 , 2 1 7 6 , 4 , 4604 1027 1022 1676 1224 1773 , 11327
Group A , 172297 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4567 1028 1023 1023 1765 , 9406
