Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 190282 , training , 4 , 2 , 4 3 2 , 3 , 5247 4033 3471 , 12750
Group B , 190282 , training , 2 , 1 , 2 3 4 5 6 7 1 , 7 , 4576 4336 3376 3152 3285 3564 3008 , 25297
Group B , 190282 , training , 5 , 4 , 5 4 , 2 , 4704 3937 , 8641
Group B , 190282 , training , 6 , 1 , 6 7 1 , 3 , 5710 3201 3696 , 12607
Group B , 190282 , training , 7 , 6 , 7 1 2 3 4 5 6 , 7 , 4815 2647 3352 2864 3137 3392 3057 , 23268
Group B , 190282 , training , 1 , 4 , 1 7 6 5 4 , 5 , 4718 3856 3456 3441 3408 , 18875
Group B , 190282 , training , 7 , 2 , 7 6 5 4 3 2 , 6 , 4606 3568 3428 3309 3503 3190 , 21604
Group B , 190282 , training , 1 , 3 , 1 2 3 , 3 , 6173 6478 3664 , 16315
Group B , 190282 , training , 7 , 6 , 7 6 , 2 , 4767 3071 , 7838
Group B , 190282 , training , 5 , 3 , 5 4 3 , 3 , 4961 3425 3486 , 11872
Group B , 190282 , training , 6 , 2 , 6 7 1 2 , 4 , 5876 3180 3472 3473 , 16001
Group B , 190282 , training , 4 , 7 , 4 3 2 1 7 , 5 , 4734 3425 2864 3134 3394 , 17551
Group B , 190282 , training , 1 , 4 , 1 2 3 4 , 4 , 4655 3008 3055 3745 , 14463
Group B , 190282 , training , 4 , 7 , 4 3 2 1 7 , 5 , 4736 3119 3177 3095 3280 , 17407
Group B , 190282 , training , 5 , 7 , 5 6 7 , 3 , 4752 3361 3007 , 11120
Group B , 190282 , training , 2 , 6 , 2 3 4 5 6 , 5 , 5040 3215 3921 2928 3680 , 18784
Group B , 190282 , training , 3 , 2 , 3 2 , 2 , 4575 3041 , 7616
Group B , 190282 , training , 1 , 5 , 1 7 6 5 , 4 , 4431 2992 3120 3728 , 14271
Group B , 190282 , test , 2 , 6 , 2 1 7 6 , 4 , 4992 3264 3088 3615 , 14960
Group B , 190282 , test , 7 , 4 , 7 6 5 4 , 4 , 4708 3116 3632 3183 , 14641
Group B , 190282 , test , 4 , 7 , 4 5 6 7 , 4 , 4561 3551 3392 3201 , 14702
Group B , 190282 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4639 3039 2961 3488 3519 , 17646
Group B , 190282 , test , 2 , 6 , 2 1 7 6 , 4 , 5216 3087 4273 3088 , 15665
Group B , 190282 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4672 3936 3535 2832 3200 , 18174
Group B , 190282 , test , 4 , 7 , 4 5 6 7 , 4 , 4576 3104 3056 4049 , 14785
Group B , 190282 , test , 4 , 7 , 4 5 6 7 , 4 , 4575 3711 2957 3475 , 14718
Group B , 190282 , test , 2 , 6 , 2 1 7 6 , 4 , 4577 3216 3583 3039 , 14453
Group B , 190282 , test , 6 , 2 , 6 7 1 2 , 4 , 4819 3245 3392 3248 , 14667
Group B , 190282 , test , 7 , 4 , 7 6 5 4 , 4 , 4496 3328 2767 3074 , 13665
Group B , 190282 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5247 3039 3489 3807 2752 , 18361
Group B , 190282 , test , 4 , 7 , 4 5 6 7 , 4 , 4481 3615 3934 3243 , 15245
Group B , 190282 , test , 6 , 2 , 6 7 1 2 , 4 , 4710 3921 4131 3472 , 16239
Group B , 190282 , test , 2 , 6 , 2 1 7 6 , 4 , 4715 3473 3274 3766 , 15223
Group B , 190282 , test , 7 , 4 , 7 6 5 4 , 4 , 4548 3515 3534 3751 , 15350
Group B , 190282 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4859 4013 5122 3489 3393 , 20876
Group B , 190282 , test , 4 , 7 , 4 5 6 7 , 4 , 4466 3885 3960 3281 , 15590
Group B , 190282 , test , 6 , 2 , 6 7 1 2 , 4 , 4886 4400 3651 3823 , 16763
Group B , 190282 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5918 3636 4300 4368 3619 , 21839
