Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 106004 , training , 2 , 5 , 2 3 4 5 , 4 , 4629 1317 1062 1216 , 8226
Group B , 106004 , training , 7 , 6 , 7 6 , 2 , 4472 1368 , 5838
Group B , 106004 , training , 1 , 4 , 1 7 6 5 4 , 5 , 4455 1321 1137 1047 1176 , 9136
Group B , 106004 , training , 1 , 4 , 1 2 3 4 , 4 , 4697 1013 1147 1135 , 7992
Group B , 106004 , training , 2 , 6 , 2 3 4 5 6 , 5 , 4745 1296 1455 1185 1263 , 9944
Group B , 106004 , training , 6 , 1 , 6 7 1 , 3 , 4337 1111 1273 , 6721
Group B , 106004 , training , 4 , 7 , 4 3 2 1 7 , 5 , 4706 1318 1024 1311 1096 , 9455
Group B , 106004 , training , 3 , 2 , 3 2 , 2 , 4361 1149 , 5511
Group B , 106004 , training , 5 , 1 , 5 6 7 1 , 4 , 4403 1384 1424 1143 , 8352
Group B , 106004 , training , 5 , 7 , 5 6 7 , 3 , 4828 1051 1041 , 6922
Group B , 106004 , training , 2 , 4 , 2 3 4 , 3 , 4360 1296 1096 , 6752
Group B , 106004 , training , 7 , 2 , 7 6 5 4 3 2 , 6 , 5477 1219 1073 1312 1056 1039 , 11175
Group B , 106004 , training , 7 , 2 , 7 1 2 , 3 , 4360 1128 1215 , 6704
Group B , 106004 , training , 6 , 1 , 6 7 1 , 3 , 4536 1089 1151 , 6775
Group B , 106004 , training , 5 , 7 , 5 6 7 , 3 , 4472 1457 1215 , 7143
Group B , 106004 , training , 1 , 6 , 1 7 6 , 3 , 4584 1040 1517 , 7143
Group B , 106004 , test , 2 , 6 , 2 1 7 6 , 4 , 5859 1313 1071 1632 , 9873
Group B , 106004 , test , 4 , 7 , 4 5 6 7 , 4 , 4845 1379 1161 1055 , 8442
Group B , 106004 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4465 1416 1076 1027 1032 , 9015
Group B , 106004 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4626 1415 1136 1137 1230 , 9544
Group B , 106004 , test , 2 , 6 , 2 1 7 6 , 4 , 4713 1030 1289 1224 , 8256
Group B , 106004 , test , 4 , 7 , 4 5 6 7 , 4 , 4350 1443 1175 1208 , 8175
Group B , 106004 , test , 7 , 4 , 7 6 5 4 , 4 , 4464 1023 1144 1209 , 7840
Group B , 106004 , test , 6 , 2 , 6 7 1 2 , 4 , 4591 1040 1049 1167 , 7848
Group B , 106004 , test , 2 , 6 , 2 1 7 6 , 4 , 4509 1036 1312 1216 , 8073
Group B , 106004 , test , 7 , 4 , 7 6 5 4 , 4 , 4392 1424 1157 1147 , 8121
Group B , 106004 , test , 4 , 7 , 4 5 6 7 , 4 , 4696 1016 1105 1110 , 7926
Group B , 106004 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4734 1042 1040 1024 1057 , 8897
Group B , 106004 , test , 2 , 6 , 2 1 7 6 , 4 , 4384 1112 1078 1137 , 7711
Group B , 106004 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4689 1128 1096 1280 1190 , 9382
Group B , 106004 , test , 4 , 7 , 4 5 6 7 , 4 , 4473 1144 1089 1159 , 7866
Group B , 106004 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4437 1268 1032 1360 1159 , 9256
Group B , 106004 , test , 2 , 6 , 2 1 7 6 , 4 , 4432 1167 1098 1160 , 7858
Group B , 106004 , test , 7 , 4 , 7 6 5 4 , 4 , 4640 1192 1096 1270 , 8196
Group B , 106004 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4754 1264 1006 1458 1327 , 9810
Group B , 106004 , test , 4 , 7 , 4 5 6 7 , 4 , 4718 1075 1160 1311 , 8265

Group B , 106004 , training , 7 , 5 , 7 6 5 , 3 , 9072 1024 1424 , 11520
Group B , 106004 , training , 5 , 7 , 5 6 7 , 3 , 4456 1056 1240 , 6751
Group B , 106004 , training , 2 , 6 , 2 1 7 6 , 4 , 4584 1073 1007 1256 , 7919
Group B , 106004 , training , 7 , 3 , 7 1 2 3 , 4 , 4497 1064 1405 1314 , 8281
Group B , 106004 , training , 3 , 7 , 3 2 1 7 , 4 , 4344 1056 1016 1688 , 8105
Group B , 106004 , training , 3 , 1 , 3 2 1 , 3 , 4479 1033 1264 , 6774
Group B , 106004 , training , 2 , 6 , 2 3 4 5 6 , 5 , 4472 1079 1105 1173 1275 , 9104
Group B , 106004 , training , 6 , 7 , 6 7 , 2 , 4327 1217 , 5545
Group B , 106004 , training , 4 , 6 , 4 5 6 , 3 , 6224 1424 1103 , 8752
Group B , 106004 , training , 5 , 7 , 5 6 7 , 3 , 4553 1072 1167 , 6791
Group B , 106004 , training , 1 , 6 , 1 7 6 , 3 , 4369 1024 1175 , 6569
Group B , 106004 , training , 2 , 4 , 2 3 4 , 3 , 5432 1257 1197 , 7886
Group B , 106004 , training , 2 , 4 , 2 3 4 , 3 , 4499 1472 1151 , 7121
Group B , 106004 , training , 4 , 3 , 4 5 4 3 , 4 , 8432 1024 1016 1104 , 11577
Group B , 106004 , training , 3 , 6 , 3 2 1 7 6 , 5 , 4648 1136 1177 1055 1008 , 9024
Group B , 106004 , training , 2 , 1 , 2 1 , 2 , 4513 1181 , 5694
Group B , 106004 , training , 2 , 3 , 2 3 , 2 , 4570 1128 , 5698
Group B , 106004 , training , 1 , 3 , 1 2 3 , 3 , 4462 1131 1103 , 6694
Group B , 106004 , training , 3 , 2 , 3 2 , 2 , 4497 1175 , 5672
Group B , 106004 , training , 5 , 1 , 5 4 3 2 1 , 5 , 4371 1077 1024 1328 1263 , 9065
Group B , 106004 , training , 3 , 4 , 3 4 , 2 , 4393 1215 , 5607
Group B , 106004 , training , 7 , 6 , 7 6 , 2 , 4690 1143 , 5833
Group B , 106004 , training , 6 , 1 , 6 5 4 3 2 1 , 6 , 4496 1047 1041 1072 1081 1343 , 10080
Group B , 106004 , training , 5 , 4 , 5 4 , 2 , 4485 1291 , 5776
Group B , 106004 , training , 3 , 5 , 3 4 5 , 3 , 4664 1064 1088 , 6816
Group B , 106004 , training , 1 , 2 , 1 2 , 2 , 4742 1337 , 6080
Group B , 106004 , training , 4 , 6 , 4 5 6 , 3 , 5866 1023 1176 , 8065
Group B , 106004 , training , 2 , 6 , 2 1 7 6 , 4 , 6133 1299 1023 1233 , 9687
Group B , 106004 , training , 1 , 2 , 1 7 1 2 , 4 , 4457 1431 1312 1191 , 8392
Group B , 106004 , training , 1 , 3 , 1 2 3 , 3 , 4377 1153 1158 , 6687
Group B , 106004 , training , 4 , 5 , 4 5 , 2 , 4373 1164 , 5537
Group B , 106004 , training , 7 , 2 , 7 1 2 , 3 , 4632 1072 1071 , 6776
Group B , 106004 , training , 6 , 1 , 6 5 4 3 2 1 , 6 , 4566 1051 1048 1312 1143 1024 , 10143
Group B , 106004 , training , 2 , 6 , 2 1 7 6 , 4 , 4856 1369 1552 1183 , 8960
Group B , 106004 , training , 4 , 7 , 4 3 4 3 2 1 7 , 7 , 4585 1628 2412 1064 1304 1168 1007 , 13168
Group B , 106004 , test , 4 , 7 , 4 5 6 7 , 4 , 4429 1174 1070 1080 , 7753
Group B , 106004 , test , 7 , 4 , 7 6 5 4 , 4 , 4471 1040 1414 1162 , 8087
Group B , 106004 , test , 6 , 2 , 6 7 1 2 , 4 , 4545 1080 1121 1183 , 7928
Group B , 106004 , test , 7 , 4 , 7 6 5 4 , 4 , 4767 1481 1087 1200 , 8537
Group B , 106004 , test , 2 , 6 , 2 1 7 6 , 4 , 4977 1168 1015 1120 , 8279
Group B , 106004 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4361 2136 1334 1361 1096 , 10289
Group B , 106004 , test , 6 , 2 , 6 7 1 2 , 4 , 5360 1368 1499 1861 , 10087
Group B , 106004 , test , 2 , 6 , 2 1 7 6 , 4 , 4696 1048 1024 1280 , 8048
Group B , 106004 , test , 7 , 4 , 7 6 5 4 , 4 , 4365 1027 1064 1056 , 7513
Group B , 106004 , test , 6 , 2 , 6 7 1 2 , 4 , 4415 1073 1063 1143 , 7692
Group B , 106004 , test , 4 , 7 , 4 5 6 7 , 4 , 4683 1239 1481 1151 , 8555
Group B , 106004 , test , 7 , 4 , 7 6 5 4 , 4 , 4357 1075 1121 1190 , 7743
Group B , 106004 , test , 4 , 7 , 4 3 2 1 7 , 5 , 5409 1333 1251 1361 1055 , 10410
Group B , 106004 , test , 2 , 6 , 2 1 7 6 , 4 , 4785 1006 1070 1051 , 7910
Group B , 106004 , test , 6 , 2 , 6 7 1 2 , 4 , 4528 1200 1224 1096 , 8049
Group B , 106004 , test , 6 , 2 , 6 7 1 2 , 4 , 4465 1087 1104 1488 , 8143
Group B , 106004 , test , 2 , 6 , 2 1 7 6 , 4 , 4511 1008 1136 1584 , 8241
Group B , 106004 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4376 1008 1031 1025 1262 , 8702
Group B , 106004 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4466 1024 1368 1081 1311 , 9251
Group B , 106004 , test , 7 , 4 , 7 6 5 4 , 4 , 5190 1347 1039 1073 1792 1487 , 11926
