Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 121023 , training , 1 , 5 , 1 2 3 4 5 , 5 , 4769 2874 2788 2886 2550 , 15870
Group B , 121023 , training , 6 , 5 , 6 5 , 2 , 5249 2947 , 8196
Group B , 121023 , training , 5 , 6 , 5 6 , 2 , 4650 4275 , 8927
Group B , 121023 , training , 1 , 5 , 1 2 3 4 5 , 5 , 4601 2495 2708 2737 2808 , 15344
Group B , 121023 , training , 2 , 3 , 2 3 , 2 , 4567 2969 , 7540
Group B , 121023 , training , 7 , 2 , 7 1 2 , 3 , 5175 2522 2317 , 10014
Group B , 121023 , training , 7 , 2 , 7 1 2 , 3 , 4549 2379 2317 , 9243
Group B , 121023 , training , 3 , 1 , 3 2 1 , 3 , 4903 2576 2856 , 10338
Group B , 121023 , training , 4 , 7 , 4 5 6 7 , 4 , 4468 2649 2485 2260 , 11861
Group B , 121023 , training , 1 , 4 , 1 2 3 4 , 4 , 4563 2368 2845 2808 , 12584
Group B , 121023 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4874 2772 2698 2584 2677 , 15602
Group B , 121023 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4599 2680 2658 3056 2437 , 15433
Group B , 121023 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4397 2822 2422 3133 2591 , 15365
Group B , 121023 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4412 2545 2527 2732 2814 , 15030
Group B , 121023 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4501 2711 2753 3092 2567 , 15625
Group B , 121023 , test , 4 , 7 , 4 5 6 7 , 4 , 4937 2690 2708 2401 , 12734
Group B , 121023 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5332 3096 2942 2811 2706 , 16886
Group B , 121023 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4626 2755 2799 2956 2643 , 15782
Group B , 121023 , test , 6 , 2 , 6 5 4 3 2 , 5 , 5061 749 3052 2763 3163 2431 , 17216
Group B , 121023 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4893 2586 2352 2474 2867 , 15169
Group B , 121023 , test , 4 , 7 , 4 5 6 7 , 4 , 4724 2569 2564 2399 , 12261
Group B , 121023 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4765 2610 2987 2576 3017 , 15955
Group B , 121023 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4762 2974 2582 2627 2622 , 15563
Group B , 121023 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5605 2584 2846 2417 3166 , 16620
Group B , 121023 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4872 2675 2943 2746 2735 , 15973
Group B , 121023 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4931 2944 2534 2645 2956 , 16011
Group B , 121023 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4336 2480 2711 2533 2956 , 15014
Group B , 121023 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4650 2575 2890 2549 2904 , 15567
Group B , 121023 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4547 2889 2647 2399 2754 , 15238
Group B , 121023 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4374 2511 2900 2689 2824 , 15299

Group A , 121023 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 12733 2897 2718 3180 2495 2780 , 26802
Group A , 121023 , training , 4 , 6 , 4 5 6 , 3 , 4475 2889 2354 , 9718
Group A , 121023 , training , 4 , 6 , 4 5 6 , 3 , 4618 2973 2652 , 10243
Group A , 121023 , training , 4 , 6 , 4 5 6 , 3 , 5110 3020 2455 , 10585
Group A , 121023 , training , 4 , 6 , 4 5 6 , 3 , 4643 2738 2505 , 9884
Group A , 121023 , training , 4 , 6 , 4 5 6 , 3 , 4462 2637 2362 , 9463
Group A , 121023 , training , 2 , 4 , 2 3 4 , 3 , 4335 2820 2656 , 9808
Group A , 121023 , training , 2 , 4 , 2 3 4 , 3 , 4649 2609 2712 , 9969
Group A , 121023 , training , 2 , 4 , 2 3 4 , 3 , 4708 2873 3931 , 11516
Group A , 121023 , training , 2 , 4 , 2 3 4 , 3 , 4696 2623 2685 , 10001
Group A , 121023 , training , 2 , 6 , 2 1 7 6 , 4 , 5040 2771 2748 2468 , 13029
Group A , 121023 , training , 4 , 6 , 4 3 4 5 6 , 5 , 4806 2878 2941 3045 2463 , 16134
Group A , 121023 , training , 4 , 6 , 4 5 6 , 3 , 4696 2785 2565 , 10046
Group A , 121023 , training , 4 , 6 , 4 5 6 , 3 , 4684 2841 2415 , 9936
Group A , 121023 , training , 2 , 4 , 2 3 4 , 3 , 4389 2693 2781 , 9865
Group A , 121023 , training , 1 , 6 , 1 7 6 , 3 , 4905 2956 2333 , 10193
Group A , 121023 , training , 4 , 6 , 4 5 6 , 3 , 4728 2649 2526 , 9905
Group A , 121023 , training , 4 , 1 , 4 5 6 7 1 , 5 , 4692 2741 2521 2384 3054 , 15394
Group A , 121023 , training , 4 , 6 , 4 5 6 , 3 , 4516 2846 2495 , 9856
Group A , 121023 , training , 2 , 4 , 2 3 4 , 3 , 4587 2640 2781 , 10004
Group A , 121023 , training , 2 , 4 , 2 3 4 , 3 , 4530 2760 2673 , 9963
Group A , 121023 , training , 2 , 4 , 2 3 4 , 3 , 5620 2622 2853 , 11095
Group A , 121023 , training , 2 , 4 , 2 3 4 , 3 , 5412 2687 2864 , 10965
Group A , 121023 , training , 2 , 4 , 2 3 4 , 3 , 5420 2726 2939 , 11088
Group A , 121023 , training , 4 , 6 , 4 5 6 , 3 , 4758 3564 4549 , 12871
Group A , 121023 , training , 4 , 6 , 4 5 6 , 3 , 5809 3023 2516 , 11348
Group A , 121023 , training , 4 , 6 , 4 5 6 , 3 , 4660 2716 2402 , 9778
Group A , 121023 , training , 2 , 4 , 2 3 4 , 3 , 4992 2776 2855 , 10620
Group A , 121023 , training , 4 , 1 , 4 3 2 1 , 4 , 5003 2754 2646 2952 , 13354
Group A , 121023 , training , 2 , 3 , 2 3 , 2 , 4403 2632 , 7033
Group A , 121023 , training , 4 , 6 , 4 5 6 , 3 , 5149 3255 3313 , 11722
Group A , 121023 , training , 2 , 4 , 2 3 4 , 3 , 4343 2617 2352 , 9313
Group A , 121023 , training , 4 , 6 , 4 5 6 , 3 , 4447 2707 2920 , 10075
Group A , 121023 , training , 2 , 4 , 2 3 4 , 3 , 5832 2735 3246 784 , 12596
Group A , 121023 , training , 2 , 4 , 2 3 4 , 3 , 4380 2654 2748 , 9780
Group A , 121023 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4611 2786 2539 2867 3167 , 15972
Group A , 121023 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4579 2551 2659 2753 2670 , 15211
Group A , 121023 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4415 2522 2622 2693 2575 , 14826
Group A , 121023 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4405 2427 2616 2675 2538 , 14662
Group A , 121023 , test , 7 , 4 , 7 6 5 4 , 4 , 4391 2267 2336 2667 , 11662
Group A , 121023 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4395 2610 2691 2699 2530 , 14922
Group A , 121023 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4723 2695 2680 2864 3084 , 16046
Group A , 121023 , test , 7 , 4 , 7 6 5 4 , 4 , 4349 2369 2401 2709 , 11828
Group A , 121023 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4388 2614 2742 2689 2537 , 14973
Group A , 121023 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4356 2425 2788 2660 2492 , 14720
Group A , 121023 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4407 2761 2520 2611 2884 , 15182
Group A , 121023 , test , 6 , 2 , 6 7 1 2 , 4 , 4488 2265 2606 2747 , 12109
Group A , 121023 , test , 2 , 6 , 2 1 7 6 , 4 , 4406 2804 2637 2207 , 12053
Group A , 121023 , test , 7 , 4 , 7 6 5 4 , 4 , 4396 2193 2343 2674 , 11606
Group A , 121023 , test , 4 , 7 , 4 5 6 7 , 4 , 4948 2678 2345 2400 , 12369
Group A , 121023 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4386 2618 2690 3292 2569 , 15557
Group A , 121023 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4340 2759 2589 2697 3013 , 15394
Group A , 121023 , test , 7 , 4 , 7 1 2 3 4 , 5 , 6481 2564 2494 2510 2785 , 16838
Group A , 121023 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4392 2435 2785 2605 2691 , 14906
Group A , 121023 , test , 4 , 7 , 4 5 6 7 , 4 , 4360 2763 2373 2667 , 12163
